Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionDistance_was_missing,CompetitionOpenSince_was_missing,Suspicious_Zero_Sales
964,5,2013-11-29,10768,1511,1,0,0,0,a,a,270.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
964,2,2014-07-08,6145,989,1,0,0,0,a,a,270.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
964,4,2015-01-15,9859,1300,1,1,0,0,a,a,270.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
964,6,2015-05-16,9314,1418,1,0,0,0,a,a,270.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
965,2,2013-06-25,6326,759,1,0,0,0,a,c,110.0,8.0,2010.0,0,,,,False,True,False
965,3,2014-01-15,6703,809,1,0,0,0,a,c,110.0,8.0,2010.0,0,,,,False,True,False
966,5,2014-11-07,5946,716,1,1,0,0,a,a,760.0,2.0,2008.0,0,,,,False,False,False
967,1,2013-06-03,12733,1322,1,1,0,0,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
968,6,2015-03-14,4986,586,1,0,0,0,c,a,1190.0,8.0,2010.0,0,,,,False,True,False
969,4,2013-04-18,2422,503,1,0,0,0,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
969,4,2013-06-27,3116,519,1,0,0,0,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
969,5,2014-01-31,3125,528,1,0,0,0,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
969,4,2014-05-01,0,0,0,1,a,0,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
969,6,2014-11-22,3637,553,1,0,0,0,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
969,2,2015-06-23,3123,592,1,0,0,0,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
970,3,2013-06-26,3293,393,1,0,0,0,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
970,7,2015-04-12,0,0,0,0,0,0,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
971,2,2013-01-29,5511,777,1,0,0,0,c,a,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
972,2,2013-07-30,4351,489,1,1,0,1,a,a,14960.0,8.0,2010.0,0,,,,False,True,False
972,7,2013-09-08,0,0,0,0,0,0,a,a,14960.0,8.0,2010.0,0,,,,False,True,False
972,1,2015-01-12,5729,539,1,1,0,0,a,a,14960.0,8.0,2010.0,0,,,,False,True,False
972,3,2015-01-14,3378,389,1,1,0,0,a,a,14960.0,8.0,2010.0,0,,,,False,True,False
972,2,2015-02-17,4186,415,1,1,0,0,a,a,14960.0,8.0,2010.0,0,,,,False,True,False
974,7,2013-09-08,0,0,0,0,0,0,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
974,7,2015-03-08,0,0,0,0,0,0,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
974,3,2015-06-17,13720,1747,1,1,0,0,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
976,5,2014-01-24,7232,758,1,1,0,0,a,a,4180.0,8.0,2010.0,0,,,,False,True,False
977,1,2015-06-22,3931,445,1,0,0,0,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
978,2,2013-01-01,0,0,0,0,a,1,c,c,3890.0,8.0,2010.0,0,,,,False,True,False
978,7,2013-06-09,0,0,0,0,0,0,c,c,3890.0,8.0,2010.0,0,,,,False,True,False
979,2,2013-05-21,5722,661,1,0,0,0,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
979,6,2014-02-22,4481,555,1,0,0,0,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
979,1,2014-12-15,13140,989,1,1,0,0,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
979,7,2015-06-14,0,0,0,0,0,0,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
980,5,2014-04-04,8105,625,1,1,0,0,a,a,4420.0,9.0,2005.0,0,,,,False,False,False
982,7,2013-01-13,0,0,0,0,0,0,d,a,21930.0,8.0,2010.0,0,,,,False,True,False
982,4,2013-07-11,7318,689,1,0,0,0,d,a,21930.0,8.0,2010.0,0,,,,False,True,False
982,7,2014-02-09,0,0,0,0,0,0,d,a,21930.0,8.0,2010.0,0,,,,False,True,False
982,3,2014-10-22,7084,603,1,1,0,1,d,a,21930.0,8.0,2010.0,0,,,,False,True,False
983,3,2014-04-02,8995,1273,1,1,0,0,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
983,5,2015-04-24,5906,903,1,0,0,0,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
984,3,2014-03-05,7837,850,1,1,0,0,c,a,440.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
984,3,2014-08-06,6830,766,1,1,0,1,c,a,440.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
985,6,2015-04-25,8954,863,1,0,0,0,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
986,7,2013-04-28,0,0,0,0,0,0,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",False,False,False
986,7,2014-01-12,0,0,0,0,0,0,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",False,False,False
986,1,2014-07-14,7496,845,1,1,0,1,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",False,False,False
987,6,2014-03-29,3781,507,1,0,0,0,c,a,1690.0,6.0,2007.0,0,,,,False,False,False
988,3,2013-04-24,4857,815,1,1,0,0,a,a,30.0,11.0,2012.0,0,,,,False,False,False
988,5,2013-06-07,4715,779,1,1,0,0,a,a,30.0,11.0,2012.0,0,,,,False,False,False
988,2,2015-02-17,4340,684,1,1,0,0,a,a,30.0,11.0,2012.0,0,,,,False,False,False
989,1,2013-04-15,4441,555,1,0,0,0,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
989,1,2015-04-20,5052,621,1,0,0,0,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
990,7,2014-11-02,0,0,0,0,0,0,d,a,20930.0,8.0,2010.0,0,,,,False,True,False
991,5,2014-12-12,6193,550,1,0,0,0,a,a,1010.0,8.0,2010.0,0,,,,False,True,False
991,5,2015-02-06,6611,593,1,1,0,0,a,a,1010.0,8.0,2010.0,0,,,,False,True,False
991,3,2015-04-22,3887,399,1,0,0,0,a,a,1010.0,8.0,2010.0,0,,,,False,True,False
992,5,2014-09-12,4881,631,1,0,0,0,a,a,2480.0,7.0,1990.0,0,,,,False,False,False
993,7,2013-01-06,0,0,0,0,0,0,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
993,5,2013-02-22,8928,889,1,1,0,0,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
994,6,2015-03-07,2727,263,1,0,0,0,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
995,2,2014-12-09,9394,779,1,0,0,0,d,a,6560.0,12.0,2013.0,0,,,,False,False,False
996,5,2013-07-12,4725,607,1,0,0,0,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
996,3,2014-02-12,5073,629,1,0,0,0,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
996,2,2014-06-24,5195,611,1,0,0,0,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
996,6,2015-05-30,5220,649,1,0,0,0,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
997,6,2013-10-05,4795,418,1,0,0,0,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
997,2,2013-12-24,3157,309,1,0,0,1,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
997,7,2014-10-26,0,0,0,0,0,1,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
997,3,2014-11-12,5331,383,1,1,0,0,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
997,1,2015-02-16,7370,536,1,1,0,0,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
997,6,2015-05-09,5406,440,1,0,0,0,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
998,1,2013-10-28,3765,534,1,0,0,1,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
998,5,2014-03-14,4360,581,1,0,0,0,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
999,3,2013-05-08,8508,711,1,0,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
999,7,2013-09-22,0,0,0,0,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
1001,1,2013-09-30,6615,773,1,0,0,0,c,a,19640.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
1002,6,2013-06-29,6281,678,1,0,0,0,d,c,1130.0,11.0,2008.0,0,,,,False,False,False
1002,3,2015-02-11,4965,657,1,0,0,0,d,c,1130.0,11.0,2008.0,0,,,,False,False,False
1003,7,2014-03-23,0,0,0,0,0,0,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
1005,3,2013-07-24,5205,828,1,0,0,1,a,a,6480.0,8.0,2010.0,0,,,,False,True,False
1005,4,2014-06-05,6584,996,1,1,0,0,a,a,6480.0,8.0,2010.0,0,,,,False,True,False
1005,1,2014-10-20,7644,1068,1,1,0,0,a,a,6480.0,8.0,2010.0,0,,,,False,True,False
1005,1,2015-01-05,8265,1124,1,1,0,1,a,a,6480.0,8.0,2010.0,0,,,,False,True,False
1005,1,2015-02-23,4688,725,1,0,0,0,a,a,6480.0,8.0,2010.0,0,,,,False,True,False
1008,5,2013-07-26,3774,562,1,0,0,1,a,c,30.0,9.0,2010.0,0,,,,False,False,False
1008,6,2014-04-26,4668,645,1,0,0,0,a,c,30.0,9.0,2010.0,0,,,,False,False,False
1008,2,2014-04-29,7085,835,1,1,0,1,a,c,30.0,9.0,2010.0,0,,,,False,False,False
1008,7,2014-09-14,0,0,0,0,0,0,a,c,30.0,9.0,2010.0,0,,,,False,False,False
1009,1,2013-11-04,6772,624,1,1,0,0,a,a,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
1010,6,2015-06-27,9654,856,1,0,0,0,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",False,False,False
1013,7,2015-03-08,0,0,0,0,0,0,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
1013,4,2015-04-16,4093,470,1,1,0,0,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
1013,1,2015-05-18,5903,581,1,1,0,0,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,False,False
1014,3,2013-03-06,13626,1557,1,1,0,0,a,c,210.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1014,1,2013-09-02,12858,1504,1,0,0,1,a,c,210.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1014,1,2014-06-23,11428,1366,1,0,0,0,a,c,210.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1014,4,2015-02-26,11852,1320,1,0,0,0,a,c,210.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1015,7,2013-01-13,0,0,0,0,0,0,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
1015,4,2014-06-19,0,0,0,1,a,0,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
1015,2,2014-10-14,4865,423,1,0,0,0,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
1016,5,2013-03-15,5128,498,1,0,0,0,c,c,550.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1016,6,2014-04-12,3232,368,1,0,0,0,c,c,550.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1016,1,2015-02-09,4412,493,1,0,0,0,c,c,550.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1017,3,2013-05-01,0,0,0,1,a,0,c,a,110.0,11.0,2008.0,0,,,,False,False,False
1017,6,2013-08-24,3883,667,1,0,0,0,c,a,110.0,11.0,2008.0,0,,,,False,False,False
1017,1,2015-05-04,9391,1172,1,1,0,0,c,a,110.0,11.0,2008.0,0,,,,False,False,False
1019,7,2013-12-01,0,0,0,0,0,0,d,c,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
1020,2,2013-05-28,9656,1172,1,1,0,0,a,a,40.0,8.0,2015.0,0,,,,False,False,False
1020,1,2015-01-12,10015,1157,1,1,0,0,a,a,40.0,8.0,2015.0,0,,,,False,False,False
1021,1,2014-08-25,8550,1118,1,0,0,0,a,a,1080.0,5.0,2011.0,0,,,,False,False,False
1022,1,2013-07-01,12384,1164,1,1,0,0,a,c,1520.0,8.0,2010.0,0,,,,False,True,False
1022,6,2013-08-17,5473,711,1,0,0,0,a,c,1520.0,8.0,2010.0,0,,,,False,True,False
1022,3,2013-10-30,5936,729,1,0,0,1,a,c,1520.0,8.0,2010.0,0,,,,False,True,False
1022,6,2014-05-10,7572,884,1,0,0,0,a,c,1520.0,8.0,2010.0,0,,,,False,True,False
1023,5,2013-05-24,5181,604,1,0,0,0,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
1023,6,2013-08-31,5829,720,1,0,0,0,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
1023,4,2014-02-27,3703,455,1,0,0,1,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
1024,4,2014-10-02,7451,930,1,1,0,0,c,c,1990.0,1.0,2012.0,0,,,,False,False,False
1024,7,2015-05-10,0,0,0,0,0,0,c,c,1990.0,1.0,2012.0,0,,,,False,False,False
1026,6,2014-06-21,6656,929,1,0,0,0,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
1028,7,2013-10-06,0,0,0,0,0,0,a,a,150.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1029,2,2014-09-30,7852,1005,1,1,0,0,a,a,1590.0,3.0,2006.0,0,,,,False,False,False
1031,7,2014-04-13,0,0,0,0,0,0,d,a,590.0,5.0,2001.0,0,,,,False,False,False
1031,3,2014-05-14,3491,340,1,0,0,0,d,a,590.0,5.0,2001.0,0,,,,False,False,False
1031,1,2014-11-10,6853,598,1,1,0,0,d,a,590.0,5.0,2001.0,0,,,,False,False,False
1033,2,2013-03-26,16031,1532,1,1,0,1,a,a,7680.0,3.0,2006.0,0,,,,False,False,False
1036,7,2013-04-21,0,0,0,0,0,0,d,c,9560.0,8.0,2010.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1036,4,2014-04-03,5194,492,1,1,0,0,d,c,9560.0,8.0,2010.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1037,2,2013-01-01,0,0,0,0,a,1,a,c,150.0,8.0,2010.0,0,,,,False,True,False
1037,2,2014-10-07,5523,667,1,1,0,1,a,c,150.0,8.0,2010.0,0,,,,False,True,False
1037,5,2014-10-24,6351,791,1,1,0,0,a,c,150.0,8.0,2010.0,0,,,,False,True,False
1038,4,2014-01-16,4485,415,1,0,0,0,d,a,17290.0,10.0,2013.0,0,,,,False,False,False
1039,3,2013-11-27,7658,1013,1,0,0,0,a,c,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
1040,3,2013-08-07,6233,705,1,0,0,1,a,a,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
1041,1,2013-10-14,5215,657,1,0,0,0,c,a,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
1042,5,2013-12-27,4402,571,1,0,0,1,a,a,3440.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,True,False
1043,6,2013-12-21,17270,2274,1,0,0,0,c,a,420.0,3.0,2006.0,0,,,,False,False,False
1043,2,2015-06-23,5868,869,1,0,0,0,c,a,420.0,3.0,2006.0,0,,,,False,False,False
1044,3,2014-02-26,4856,714,1,0,0,0,c,a,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
1045,2,2014-06-10,9847,1190,1,0,0,0,a,c,26990.0,12.0,2013.0,0,,,,False,False,False
1046,3,2013-05-15,8504,675,1,1,0,1,d,c,29070.0,4.0,2005.0,0,,,,False,False,False
1046,5,2014-05-16,7662,659,1,0,0,0,d,c,29070.0,4.0,2005.0,0,,,,False,False,False
1046,4,2014-09-04,9395,734,1,1,0,0,d,c,29070.0,4.0,2005.0,0,,,,False,False,False
1046,2,2015-05-05,9598,705,1,1,0,0,d,c,29070.0,4.0,2005.0,0,,,,False,False,False
1047,2,2013-03-19,5558,577,1,1,0,0,a,a,3750.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
1047,3,2013-10-09,4994,538,1,1,0,0,a,a,3750.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
1047,7,2015-05-03,0,0,0,0,0,0,a,a,3750.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
1047,3,2015-06-10,4135,461,1,0,0,0,a,a,3750.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
1049,6,2013-08-24,2750,464,1,0,0,0,a,a,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
1049,7,2013-12-08,0,0,0,0,0,0,a,a,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
1049,5,2014-01-31,4086,655,1,0,0,0,a,a,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
1051,7,2014-01-05,0,0,0,0,0,0,c,a,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
1052,6,2014-10-11,4654,529,1,0,0,0,a,c,5080.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,True,False
1053,3,2013-02-13,7810,989,1,0,0,0,a,a,1710.0,7.0,2015.0,0,,,,False,False,False
1053,2,2013-08-06,7540,911,1,0,0,1,a,a,1710.0,7.0,2015.0,0,,,,False,False,False
1053,1,2014-05-26,7504,957,1,0,0,0,a,a,1710.0,7.0,2015.0,0,,,,False,False,False
1055,7,2013-07-14,0,0,0,0,0,0,c,a,1980.0,4.0,2009.0,0,,,,False,False,False
1055,2,2013-09-17,5763,812,1,0,0,0,c,a,1980.0,4.0,2009.0,0,,,,False,False,False
1056,2,2014-06-10,3505,354,1,0,0,1,d,c,5350.0,8.0,2010.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
1056,7,2015-05-24,0,0,0,0,0,0,d,c,5350.0,8.0,2010.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
1056,7,2015-07-19,0,0,0,0,0,0,d,c,5350.0,8.0,2010.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
1057,3,2013-01-09,6323,576,1,1,0,0,d,c,3230.0,11.0,2011.0,0,,,,False,False,False
1057,1,2014-01-20,8034,726,1,1,0,0,d,c,3230.0,11.0,2011.0,0,,,,False,False,False
1058,4,2013-09-05,5264,589,1,0,0,0,a,c,180.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1058,2,2014-01-07,10304,906,1,1,0,1,a,c,180.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1058,2,2014-02-11,5936,705,1,0,0,0,a,c,180.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1058,4,2015-05-07,8028,754,1,1,0,0,a,c,180.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1058,1,2015-06-15,11990,955,1,1,0,0,a,c,180.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,True,False
1059,3,2014-07-16,8669,1149,1,1,0,1,c,a,3380.0,4.0,2013.0,0,,,,False,False,False
1060,2,2014-11-25,8706,913,1,1,0,0,a,c,3430.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,True,False
1060,7,2015-02-08,0,0,0,0,0,0,a,c,3430.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",False,True,False
1061,4,2013-01-03,5848,459,1,0,0,1,d,c,8110.0,8.0,2010.0,0,,,,False,True,False
1061,7,2013-11-10,0,0,0,0,0,0,d,c,8110.0,8.0,2010.0,0,,,,False,True,False
1062,6,2013-06-01,5982,599,1,0,0,0,d,a,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov",False,False,False
1063,4,2013-03-07,4240,520,1,1,0,1,a,c,6250.0,8.0,2010.0,0,,,,False,True,False
1063,1,2013-04-15,3399,483,1,0,0,0,a,c,6250.0,8.0,2010.0,0,,,,False,True,False
1063,4,2014-04-17,5430,678,1,1,0,0,a,c,6250.0,8.0,2010.0,0,,,,False,True,False
1063,3,2014-04-30,4750,614,1,1,0,1,a,c,6250.0,8.0,2010.0,0,,,,False,True,False
1065,5,2013-01-11,4451,540,1,1,0,0,a,a,1290.0,8.0,2010.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",False,True,False
1065,1,2013-01-28,3628,480,1,0,0,0,a,a,1290.0,8.0,2010.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",False,True,False
1065,5,2013-04-05,4134,495,1,0,0,1,a,a,1290.0,8.0,2010.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",False,True,False
1065,7,2014-04-13,0,0,0,0,0,0,a,a,1290.0,8.0,2010.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",False,True,False
1066,6,2014-02-01,10557,1023,1,0,0,0,a,a,3350.0,8.0,2010.0,0,,,,False,True,False
1068,6,2013-02-02,5227,366,1,0,0,0,d,c,5010.0,8.0,2010.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1068,7,2013-06-23,0,0,0,0,0,0,d,c,5010.0,8.0,2010.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1069,2,2014-08-05,7158,839,1,1,0,1,a,c,18050.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
1070,5,2014-12-26,0,0,0,0,c,1,c,c,400.0,10.0,2008.0,0,,,,False,False,False
1071,6,2013-03-23,3953,502,1,0,0,0,a,a,820.0,3.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
1072,6,2014-11-29,4929,439,1,0,0,0,a,c,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov",False,False,False
1072,2,2015-07-28,8578,710,1,1,0,1,a,c,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov",False,False,False
1073,1,2015-02-09,6633,897,1,0,0,0,a,c,1710.0,8.0,2010.0,1,44.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
1075,1,2013-02-11,11070,1092,1,0,0,0,a,c,1410.0,10.0,2013.0,0,,,,False,False,False
1075,2,2014-05-06,12106,1106,1,1,0,0,a,c,1410.0,10.0,2013.0,0,,,,False,False,False
1076,5,2013-01-04,3088,500,1,0,0,1,a,c,90.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1076,1,2013-09-16,3315,569,1,0,0,0,a,c,90.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1076,3,2013-12-18,4345,600,1,1,0,0,a,c,90.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1076,4,2014-06-12,2905,524,1,0,0,0,a,c,90.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
1077,4,2013-01-03,3675,460,1,0,0,1,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",False,False,False
1078,4,2013-08-22,4462,421,1,0,0,1,d,c,670.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
1078,6,2014-07-12,5579,471,1,0,0,0,d,c,670.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
1078,7,2014-10-26,0,0,0,0,0,0,d,c,670.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
1078,7,2014-11-23,0,0,0,0,0,0,d,c,670.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",False,True,False
1079,4,2014-06-19,0,0,0,1,a,0,a,a,16680.0,8.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,True,False
1080,2,2013-04-30,11648,968,1,1,0,0,a,a,2410.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
1080,6,2013-06-22,9414,753,1,0,0,0,a,a,2410.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
1081,7,2014-11-23,6346,932,1,0,0,0,b,a,400.0,3.0,2006.0,0,,,,False,False,False
1081,1,2015-02-09,4799,792,1,0,0,0,b,a,400.0,3.0,2006.0,0,,,,False,False,False
